,util_practice_desc,domaincat_desc,state_alpha,region_desc,source_desc,group_desc,asd_desc,CV (%),year,week_ending,county_code,commodity_desc,congr_district_code,reference_period_desc,state_fips_code,country_code,domain_desc,load_time,begin_code,Value,state_name,county_name,freq_desc,unit_desc,asd_code,class_desc,country_name,state_ansi,end_code,agg_level_desc,watershed_desc,county_ansi,short_desc,statisticcat_desc,sector_desc,prodn_practice_desc,watershed_code,location_desc,zip_5
715,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1976,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"36,000",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
716,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1975,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"41,800",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
717,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1974,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"44,350",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
718,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1973,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"44,100",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
719,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1972,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"36,900",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
720,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1971,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"38,250",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
721,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1970,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"37,400",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
722,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1969,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"43,700",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
723,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1968,,291,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"45,250",TEXAS,LIBERTY,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,291,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, LIBERTY",
724,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,0.8,2020,,321,RICE,,YEAR,48,9000,TOTAL,2021-03-04 15:00:43,00,"12,200",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
725,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2019,,321,RICE,,YEAR,48,9000,TOTAL,2020-03-05 15:00:25,00,"9,900",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
726,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2017,,321,RICE,,YEAR,48,9000,TOTAL,2018-03-08 15:03:05,00,"11,000",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
727,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2016,,321,RICE,,YEAR,48,9000,TOTAL,2017-03-09 15:00:18,00,"17,200",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
728,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2014,,321,RICE,,YEAR,48,9000,TOTAL,2016-03-03 15:04:09,00,"4,000",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
729,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2013,,321,RICE,,YEAR,48,9000,TOTAL,2014-03-06 15:00:27,00,"2,500",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
730,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2012,,321,RICE,,YEAR,48,9000,TOTAL,2015-06-04 15:00:29,00,"2,100",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
731,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2011,,321,RICE,,YEAR,48,9000,TOTAL,2011-05-31 14:55:04,00,"21,900",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
732,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2010,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"25,700",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
733,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2009,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"25,000",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
734,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2008,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"19,700",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
735,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2007,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"17,200",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
736,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2006,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"18,200",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
737,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2005,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"21,900",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
738,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2004,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"23,900",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
739,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2003,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"19,300",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
740,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2002,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"24,600",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
741,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2001,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"24,500",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
742,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,2000,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"23,700",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
743,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1999,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"29,500",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
744,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1998,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"32,100",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
745,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1997,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"26,600",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
746,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1996,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"27,700",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
747,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1995,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"30,500",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
748,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1994,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"35,900",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
749,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1993,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"29,000",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
750,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1992,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"35,100",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
751,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1991,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"36,200",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
752,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1990,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"37,000",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
753,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1989,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"32,400",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
754,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1988,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"41,100",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
755,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1987,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"24,500",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
756,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1986,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"26,800",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
757,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1985,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"30,300",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
758,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1984,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"40,500",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
759,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1983,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"29,000",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
760,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1982,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"48,500",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
761,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1981,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"55,300",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
762,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1980,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"57,000",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
763,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1979,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"53,700",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
764,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1978,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"50,600",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
765,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1977,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"46,600",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
766,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1976,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"48,300",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
767,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1975,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"51,700",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
768,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1974,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"54,000",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
769,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1973,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"55,600",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
770,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1972,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"46,800",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
771,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1971,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"47,050",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
772,ALL UTILIZATION PRACTICES,NOT SPECIFIED,TX,,SURVEY,FIELD CROPS,UPPER COAST,,1970,,321,RICE,,YEAR,48,9000,TOTAL,2012-01-01 00:00:00,00,"46,550",TEXAS,MATAGORDA,ANNUAL,ACRES,90,ALL CLASSES,UNITED STATES,48,00,COUNTY,,321,RICE - ACRES PLANTED,AREA PLANTED,CROPS,ALL PRODUCTION PRACTICES,00000000,"TEXAS, UPPER COAST, MATAGORDA",
